 Impersonal Pronouns,Adverbs,Affective Processes,All Punctuation,Anger,Anxiety,Apostrophe,Articles,Assent,Auxiliary Verbs,Biological Processes,Body,Causation,Certainty,Comma,Common Verbs,Conjunctions,Dash,Death,Dictionary Words,Discrepancy,Exclamation Marks,Family,Feel,Fillers,First Person Plural,First Person Singular,Friends,Health,Hear,Home,Ingestion,Insight,Leisure,Money,Motion,Negations,Negative Emotion,Number,Numerals,Other Punctuation,Parenthesis,Perceptual Processes,Personal Pronouns,Positive Emotion,Quantifiers,Question Marks,Quote Marks,Relativity,Religion,Sadness,Second Person,See,Semicolon,Sentences,Sexual,Six Letter Words,Social Processes,Space,Swear Words,Tentative,Third Person Plural,Third Person Singular,Time,Total Pronouns,Unique Words,Word Count,Words Per Sentence,Work,achiev,adj,affiliation,cogproc,compare,differ,drives,female,focusfuture,focuspast,focuspresent,function,informal,interrog,male,netspeak,nonflu,power,prep,reward,risk
1,2,2,5,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,3,0.0,1,1,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,11,0.0,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,1,2,0.0,0.0,1,0.0,0.0,0.0,3,10,10,10.0,0.0,0.0,0.0,0.0,4,1,0.0,0.0,0.0,0.0,0.0,1,7,2,0.0,0.0,0.0,2,0.0,1,0.0,0.0
0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,6,1,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,8,2.6666666666666665,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,3,2,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
1,0.0,1,9,1,0.0,0.0,2,0.0,5,3,0.0,0.0,0.0,4,10,0.0,1,0.0,26,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,4,1,1,0.0,0.0,6,0.0,0.0,5,0.0,0.0,0.0,0.0,9,0.0,0.0,1,0.0,0.0,1,0.0,3,6,4,1,0.0,0.0,4,1,6,15,22,22.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,4,1,0.0,6,12,3,0.0,0.0,0.0,1,0.0,3,0.0,0.0
0.0,3,4,7,0.0,0.0,0.0,0.0,1,1,1,1,0.0,0.0,2,3,1,0.0,0.0,15,0.0,3,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,1,0.0,0.0,2,0.0,1,1,3,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,5,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,1,14,17,3.4,0.0,0.0,3,0.0,1,0.0,0.0,1,0.0,0.0,0.0,3,6,4,0.0,0.0,0.0,3,0.0,2,0.0,1
4,2,2,5,0.0,0.0,0.0,1,1,3,0.0,0.0,0.0,0.0,3,6,3,0.0,0.0,26,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,0.0,0.0,0.0,1,0.0,0.0,2,2,1,1,0.0,2,0.0,0.0,1,0.0,0.0,2,0.0,0.0,4,1,0.0,0.0,0.0,0.0,1,6,22,22,11.0,0.0,0.0,1,0.0,3,0.0,1,1,0.0,1,0.0,7,15,2,1,3,0.0,1,0.0,0.0,1,0.0
1,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,4,1,0.0,0.0,10,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,1,0.0,0.0,3,0.0,0.0,1,0.0,0.0,0.0,5,8,10,10.0,0.0,0.0,0.0,0.0,3,0.0,1,0.0,0.0,1,0.0,3,8,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,2,1,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,3,0.0,0.0,0.0,0.0,4,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,3,11,14,14.0,0.0,0.0,1,0.0,1,0.0,0.0,2,0.0,1,0.0,1,9,0.0,0.0,0.0,0.0,0.0,2,4,0.0,0.0
3,1,2,9,0.0,0.0,0.0,0.0,1,5,4,0.0,0.0,0.0,7,9,4,0.0,0.0,28,1,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,4,4,1,0.0,0.0,3,0.0,0.0,0.0,1,0.0,1,7,2,0.0,1,0.0,1,0.0,0.0,1,0.0,0.0,2,0.0,1,3,0.0,0.0,3,0.0,2,1,10,19,27,13.5,0.0,0.0,2,0.0,9,0.0,5,0.0,0.0,0.0,0.0,9,18,1,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0
2,2,1,2,0.0,0.0,0.0,1,0.0,2,0.0,0.0,0.0,1,0.0,2,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,2,0.0,0.0,2,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,0.0,1,2,0.0,0.0,1,0.0,0.0,1,4,12,12,6.0,0.0,0.0,1,2,2,0.0,0.0,2,0.0,0.0,0.0,2,10,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
3,3,1,6,0.0,0.0,0.0,2,1,5,3,0.0,0.0,0.0,2,7,2,1,0.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1,0.0,4,0.0,0.0,0.0,0.0,3,0.0,0.0,1,1,0.0,0.0,0.0,6,0.0,0.0,1,0.0,0.0,3,0.0,2,2,1,0.0,0.0,0.0,0.0,2,4,22,24,8.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,1,0.0,5,17,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
1,1,0.0,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,2,1,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,1,1,0.0,0.0,1,0.0,1,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,3,10,10,5.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,1,7,1,1,0.0,0.0,1,1,1,0.0,0.0
0.0,0.0,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,3,0.0,0.0,1,5,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,3,0.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1,8,15,5.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
2,0.0,1,3,0.0,0.0,0.0,1,0.0,2,1,1,0.0,1,0.0,3,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,3,0.0,0.0,2,1,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,3,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,4,12,12,4.0,0.0,0.0,1,0.0,2,0.0,0.0,0.0,0.0,1,0.0,2,6,1,1,0.0,1,0.0,0.0,0.0,0.0,0.0
2,1,1,4,0.0,1,0.0,2,0.0,2,0.0,0.0,0.0,0.0,2,3,0.0,0.0,0.0,13,0.0,1,0.0,0.0,3,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2,0.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,3,12,15,7.5,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,3,8,3,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
3,2,1,5,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,2,4,3,1,0.0,0.0,29,1,0.0,0.0,0.0,3,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,1,0.0,2,2,1,0.0,0.0,0.0,1,0.0,0.0,2,2,0.0,1,0.0,2,9,0.0,0.0,0.0,0.0,0.0,1,5,18,23,23.0,0.0,0.0,1,0.0,6,0.0,3,0.0,3,0.0,0.0,2,13,5,0.0,4,0.0,2,0.0,2,0.0,0.0
2,0.0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0,8,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2,5,9,3.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0
2,1,3,4,0.0,0.0,0.0,1,0.0,2,3,0.0,3,0.0,2,2,1,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,4,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,9,12,12.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,2,5,0.0,0.0,0.0,0.0,1,2,0.0,0.0,0.0,1,2,2,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,2,0.0,0.0,1,2,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,3,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,3,10,11,3.6666666666666665,0.0,0.0,1,0.0,2,0.0,1,0.0,0.0,0.0,0.0,2,6,2,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,0.0,0.0,0.0,1,0.0,1,2,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,0.0,1,0.0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,2,10,10,10.0,0.0,1,1,0.0,2,0.0,1,1,0.0,0.0,1,3,5,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
0.0,1,0.0,11,0.0,0.0,0.0,1,1,2,1,0.0,0.0,0.0,5,4,1,0.0,0.0,17,0.0,4,0.0,0.0,3,0.0,1,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,4,0.0,0.0,1,0.0,2,0.0,0.0,3,0.0,0.0,6,0.0,1,3,1,0.0,0.0,0.0,0.0,1,4,15,20,3.3333333333333335,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,3,1,10,4,1,0.0,0.0,0.0,0.0,2,0.0,0.0
5,5,0.0,9,0.0,0.0,1,3,0.0,9,1,1,0.0,0.0,3,25,1,0.0,0.0,65,0.0,4,0.0,0.0,0.0,0.0,8,1,0.0,0.0,0.0,0.0,5,0.0,0.0,5,3,0.0,1,0.0,3,0.0,0.0,13,0.0,3,0.0,0.0,10,0.0,0.0,4,0.0,0.0,6,0.0,4,7,2,1,1,0.0,1,3,18,48,65,10.833333333333334,0.0,0.0,2,1,7,0.0,1,7,0.0,4,4,16,38,5,0.0,1,4,0.0,3,4,3,0.0
3,6,3,7,0.0,0.0,0.0,1,2,2,1,0.0,0.0,1,3,7,1,0.0,0.0,35,1,0.0,0.0,0.0,0.0,1,1,0.0,1,3,0.0,0.0,1,3,0.0,1,0.0,0.0,0.0,0.0,4,0.0,3,4,3,2,0.0,0.0,7,0.0,0.0,2,0.0,0.0,4,0.0,2,4,0.0,0.0,0.0,0.0,0.0,6,7,28,31,7.75,0.0,0.0,0.0,2,3,0.0,0.0,2,0.0,0.0,0.0,7,17,3,2,0.0,0.0,1,0.0,4,0.0,0.0
1,0.0,0.0,3,0.0,0.0,0.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,21,1,0.0,1,0.0,0.0,0.0,5,0.0,0.0,1,3,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,1,0.0,1,5,0.0,0.0,2,0.0,1,0.0,0.0,0.0,0.0,0.0,3,0.0,2,3,1,0.0,0.0,0.0,0.0,0.0,6,16,19,6.333333333333333,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,3,11,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0.0
0.0,0.0,1,3,1,0.0,0.0,1,0.0,0.0,1,1,0.0,0.0,1,1,0.0,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,3,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,2,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,5.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,3,0.0,3,3,0.0,0.0,1,0.0,0.0
1,0.0,1,7,0.0,1,0.0,1,0.0,3,3,0.0,3,0.0,4,5,2,0.0,0.0,27,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,1,2,1,0.0,0.0,8,0.0,1,2,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,2,0.0,1,0.0,3,0.0,0.0,0.0,0.0,1,3,25,32,16.0,0.0,0.0,3,0.0,5,0.0,2,2,0.0,0.0,0.0,4,14,0.0,0.0,0.0,0.0,0.0,1,3,1,0.0
2,1,0.0,2,0.0,0.0,0.0,1,0.0,2,0.0,0.0,0.0,2,0.0,3,1,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,2,0.0,2,1,0.0,0.0,0.0,0.0,0.0,4,3,12,12,6.0,0.0,0.0,1,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,3,7,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0
0.0,3,0.0,5,0.0,0.0,0.0,5,0.0,5,0.0,0.0,0.0,0.0,0.0,10,3,1,0.0,42,0.0,1,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,3,0.0,3,0.0,1,5,0.0,0.0,0.0,0.0,14,0.0,0.0,1,1,0.0,4,0.0,2,2,3,0.0,0.0,0.0,1,10,5,29,45,11.25,0.0,0.0,0.0,0.0,2,1,0.0,1,0.0,0.0,6,3,26,1,3,1,1,1,0.0,8,1,0.0
0.0,0.0,2,3,0.0,1,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1,3,0.0,0.0,1,12,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,2,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,3,1,0.0,0.0,0.0,1,0.0,2,13,13,6.5,0.0,0.0,2,1,2,0.0,0.0,3,0.0,0.0,0.0,2,5,1,0.0,1,0.0,1,2,1,0.0,0.0
3,0.0,1,4,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,3,2,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,1,1,1,0.0,0.0,1,0.0,0.0,4,10,10,10.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,6,1,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0
0.0,0.0,2,3,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,3,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,0.0,3,1,0.0,1,0.0,0.0,0.0,0.0,2,0.0,0.0,3,0.0,0.0,4,0.0,0.0,1,0.0,1,0.0,3,8,9,3.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,3,5,0.0,0.0,2,0.0,0.0,1,1,0.0,0.0
0.0,1,1,3,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,8,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,1,8,8,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,1,4,1,0.0,2,1,0.0,1,0.0,0.0,1
0.0,1,1,2,0.0,0.0,0.0,2,1,1,0.0,0.0,0.0,1,0.0,3,1,0.0,0.0,12,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,2,0.0,1,2,1,1,0.0,0.0,2,0.0,0.0,0.0,1,0.0,2,0.0,4,0.0,2,0.0,1,0.0,0.0,0.0,2,12,14,7.0,0.0,0.0,0.0,0.0,4,0.0,0.0,1,0.0,0.0,1,1,8,1,0.0,0.0,0.0,0.0,1,1,0.0,0.0
4,3,1,7,0.0,0.0,0.0,0.0,1,2,0.0,0.0,1,0.0,0.0,6,1,0.0,0.0,22,0.0,4,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,3,0.0,0.0,0.0,7,0.0,0.0,3,1,0.0,0.0,0.0,6,0.0,0.0,1,0.0,0.0,5,0.0,1,2,0.0,0.0,1,0.0,0.0,5,7,19,19,3.8,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,1,4,14,2,0.0,0.0,0.0,2,0.0,2,0.0,0.0
0.0,1,0.0,3,0.0,0.0,0.0,0.0,0.0,1,1,1,0.0,0.0,1,3,1,0.0,0.0,12,1,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,2,0.0,0.0,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,1,0.0,0.0,0.0,1,0.0,4,11,13,6.5,0.0,0.0,1,0.0,3,1,1,1,0.0,1,0.0,2,8,0.0,0.0,1,0.0,0.0,1,1,0.0,0.0
2,2,1,7,0.0,0.0,0.0,0.0,1,3,0.0,0.0,3,0.0,2,6,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,1,1,0.0,0.0,0.0,8,0.0,2,4,1,0.0,1,0.0,3,0.0,0.0,2,1,0.0,3,0.0,0.0,3,1,0.0,0.0,0.0,0.0,1,6,18,19,6.333333333333333,0.0,0.0,0.0,0.0,5,0.0,1,0.0,0.0,0.0,2,5,10,2,0.0,0.0,0.0,1,0.0,1,0.0,0.0
0.0,1,0.0,3,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0.0,0.0,0.0,23,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,0.0,0.0,10,2,0.0,7,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,6,0.0,3,0.0,4,0.0,1,0.0,0.0,0.0,0.0,3,0.0,10,24,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,12,1,0.0,0.0,0.0,1,0.0,3,0.0,0.0
3,8,3,14,0.0,0.0,0.0,2,0.0,1,0.0,0.0,2,4,6,10,4,3,1,71,0.0,1,1,1,2,0.0,7,1,0.0,0.0,0.0,0.0,2,3,0.0,1,1,1,2,0.0,2,0.0,2,9,2,1,2,0.0,12,0.0,1,0.0,1,0.0,5,0.0,5,4,4,0.0,1,0.0,2,7,12,55,67,13.4,9,1,4,1,11,2,2,10,3,1,2,8,32,6,1,0.0,3,4,6,6,4,0.0
3,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,2,1,0.0,0.0,11,0.0,0.0,0.0,0.0,4,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,1,0.0,0.0,0.0,4,11,11,5.5,0.0,0.0,0.0,0.0,3,0.0,2,0.0,0.0,0.0,0.0,2,7,4,1,0.0,1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1,3,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,2,3,0.0,0.0,0.0,8,1,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,1,0.0,0.0,1,0.0,0.0,3,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,1,0.0,2,1,0.0,0.0,0.0,0.0,0.0,1,3,9,9,9.0,0.0,0.0,2,1,2,0.0,0.0,1,0.0,0.0,0.0,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1,2,4,0.0,1,0.0,1,1,2,3,3,0.0,0.0,2,4,1,0.0,0.0,14,1,0.0,0.0,0.0,0.0,0.0,1,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,4,0.0,1,1,1,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,1,0.0,2,0.0,1,0.0,1,0.0,0.0,0.0,1,14,14,14.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,4,7,2,0.0,0.0,1,1,0.0,2,0.0,0.0
1,1,0.0,3,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,1,4,1,0.0,0.0,8,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0.0,0.0,1,0.0,1,0.0,0.0,1,1,0.0,2,0.0,0.0,3,1,0.0,0.0,0.0,0.0,0.0,2,8,8,4.0,0.0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,4,5,1,2,0.0,0.0,0.0,1,1,0.0,0.0
0.0,1,1,2,0.0,0.0,0.0,1,0.0,1,3,0.0,0.0,0.0,1,2,0.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,3,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,1,8,8,8.0,0.0,0.0,1,0.0,2,0.0,1,0.0,0.0,0.0,1,1,4,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,1,1,0.0,0.0,3,0.0,1,2,2,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,3,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,2,0.0,4,7,1,0.0,0.0,0.0,2,1,3,14,14,7.0,0.0,3,0.0,5,4,0.0,1,5,1,0.0,0.0,2,7,1,0.0,2,0.0,0.0,0.0,1,0.0,0.0
7,1,1,9,0.0,0.0,0.0,2,0.0,5,1,1,0.0,6,5,11,4,0.0,0.0,43,0.0,0.0,1,0.0,0.0,2,3,0.0,0.0,3,0.0,0.0,3,0.0,0.0,1,0.0,1,0.0,0.0,4,0.0,5,9,0.0,1,0.0,0.0,4,0.0,0.0,4,2,0.0,4,0.0,4,15,2,0.0,1,0.0,0.0,1,16,34,42,10.5,0.0,0.0,1,2,10,0.0,1,2,0.0,4,0.0,10,27,1,0.0,0.0,0.0,1,0.0,1,0.0,0.0
0.0,2,4,4,0.0,0.0,0.0,0.0,0.0,3,1,0.0,1,0.0,2,3,1,0.0,0.0,14,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1,4,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.0,0.0,2,0.0,4,2,4,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,2,0.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,2,12,12,6.0,0.0,0.0,0.0,1,2,0.0,0.0,1,0.0,0.0,1,3,8,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
